,index,x,y,file
1365623,0,16557.6,5460.59,29.1_BLEO_1000_ST_1.txt
1365624,1,12310.9,18785.2,29.1_BLEO_1000_ST_1.txt
1365625,2,16554.9,5469.71,29.1_BLEO_1000_ST_1.txt
1365626,3,12328.8,18784.0,29.1_BLEO_1000_ST_1.txt
1365627,4,16561.8,5449.87,29.1_BLEO_1000_ST_1.txt
1365628,5,14676.8,7085.35,29.1_BLEO_1000_ST_1.txt
1365629,6,6753.16,12316.7,29.1_BLEO_1000_ST_1.txt
1365630,7,9048.85,16088.5,29.1_BLEO_1000_ST_1.txt
1365631,8,16564.6,5462.99,29.1_BLEO_1000_ST_1.txt
1365632,9,6743.74,12317.8,29.1_BLEO_1000_ST_1.txt
1365633,10,16545.1,5449.78,29.1_BLEO_1000_ST_1.txt
1365634,11,14688.5,7047.06,29.1_BLEO_1000_ST_1.txt
1365635,12,14706.1,7058.29,29.1_BLEO_1000_ST_1.txt
1365636,13,4657.44,7315.57,29.1_BLEO_1000_ST_1.txt
1365637,14,12288.3,18774.5,29.1_BLEO_1000_ST_1.txt
1365638,15,4660.48,7314.25,29.1_BLEO_1000_ST_1.txt
1365639,16,4172.64,3222.87,29.1_BLEO_1000_ST_1.txt
1365640,17,11037.6,4754.44,29.1_BLEO_1000_ST_1.txt
1365641,18,4186.26,3199.69,29.1_BLEO_1000_ST_1.txt
1365642,19,4204.66,3247.58,29.1_BLEO_1000_ST_1.txt
1365643,20,11043.7,4930.14,29.1_BLEO_1000_ST_1.txt
1365644,21,5390.34,11617.3,29.1_BLEO_1000_ST_1.txt
1365645,22,11056.2,4941.72,29.1_BLEO_1000_ST_1.txt
1365646,23,17899.4,5826.61,29.1_BLEO_1000_ST_1.txt
1365647,24,5380.46,11613.9,29.1_BLEO_1000_ST_1.txt
1365648,25,12659.4,13149.6,29.1_BLEO_1000_ST_1.txt
1365649,26,9590.68,1049.0,29.1_BLEO_1000_ST_1.txt
1365650,27,13615.9,7336.54,29.1_BLEO_1000_ST_1.txt
1365651,28,13618.3,7341.77,29.1_BLEO_1000_ST_1.txt
1365652,29,6322.25,10749.5,29.1_BLEO_1000_ST_1.txt
1365653,30,13623.5,7352.77,29.1_BLEO_1000_ST_1.txt
1365654,31,11120.6,4884.35,29.1_BLEO_1000_ST_1.txt
1365655,32,13978.4,12148.1,29.1_BLEO_1000_ST_1.txt
1365656,33,13628.5,7350.24,29.1_BLEO_1000_ST_1.txt
1365657,34,14342.3,11444.5,29.1_BLEO_1000_ST_1.txt
1365658,35,12301.3,18795.3,29.1_BLEO_1000_ST_1.txt
1365659,36,14337.5,11443.3,29.1_BLEO_1000_ST_1.txt
1365660,37,12273.0,18771.4,29.1_BLEO_1000_ST_1.txt
1365661,38,11006.8,4958.98,29.1_BLEO_1000_ST_1.txt
1365662,39,7239.3,15213.0,29.1_BLEO_1000_ST_1.txt
1365663,40,14743.3,14570.8,29.1_BLEO_1000_ST_1.txt
1365664,41,11029.7,4947.79,29.1_BLEO_1000_ST_1.txt
1365665,42,14345.1,11450.3,29.1_BLEO_1000_ST_1.txt
1365666,43,7255.65,15214.8,29.1_BLEO_1000_ST_1.txt
1365667,44,12297.5,18793.4,29.1_BLEO_1000_ST_1.txt
1365668,45,14765.6,14546.5,29.1_BLEO_1000_ST_1.txt
1365669,46,7255.65,15205.4,29.1_BLEO_1000_ST_1.txt
1365670,47,5355.87,5135.31,29.1_BLEO_1000_ST_1.txt
1365671,48,12304.1,18798.6,29.1_BLEO_1000_ST_1.txt
1365672,49,5213.67,11956.2,29.1_BLEO_1000_ST_1.txt
1365673,50,14932.9,11945.2,29.1_BLEO_1000_ST_1.txt
1365674,51,7260.28,15222.9,29.1_BLEO_1000_ST_1.txt
1365675,52,14758.6,14538.8,29.1_BLEO_1000_ST_1.txt
1365676,53,5329.86,5141.05,29.1_BLEO_1000_ST_1.txt
1365677,54,7260.36,15233.2,29.1_BLEO_1000_ST_1.txt
1365678,55,5254.01,11920.3,29.1_BLEO_1000_ST_1.txt
1365679,56,14743.2,14538.4,29.1_BLEO_1000_ST_1.txt
