,index,x,y,file
1854212,0,5374.69,5042.22,30_1_3_ihn_ST_1.txt
1854213,1,10273.2,2482.68,30_1_3_ihn_ST_1.txt
1854214,2,10772.4,7906.3,30_1_3_ihn_ST_1.txt
1854215,3,5382.95,5039.91,30_1_3_ihn_ST_1.txt
1854216,4,10778.6,7905.0,30_1_3_ihn_ST_1.txt
1854217,5,14825.8,10959.8,30_1_3_ihn_ST_1.txt
1854218,6,14833.3,10950.6,30_1_3_ihn_ST_1.txt
1854219,7,7671.24,13966.7,30_1_3_ihn_ST_1.txt
1854220,8,5181.47,12555.5,30_1_3_ihn_ST_1.txt
1854221,9,8500.85,4779.06,30_1_3_ihn_ST_1.txt
1854222,10,7678.99,14008.4,30_1_3_ihn_ST_1.txt
1854223,11,15781.4,10875.6,30_1_3_ihn_ST_1.txt
1854224,12,6295.81,5668.08,30_1_3_ihn_ST_1.txt
1854225,13,7802.71,5600.42,30_1_3_ihn_ST_1.txt
1854226,14,4554.0,14081.0,30_1_3_ihn_ST_1.txt
1854227,15,4550.98,14083.1,30_1_3_ihn_ST_1.txt
1854228,16,4547.27,14084.9,30_1_3_ihn_ST_1.txt
1854229,17,4964.39,10915.2,30_1_3_ihn_ST_1.txt
1854230,18,16063.8,10430.1,30_1_3_ihn_ST_1.txt
1854231,19,16081.8,10417.6,30_1_3_ihn_ST_1.txt
1854232,20,8557.09,13249.1,30_1_3_ihn_ST_1.txt
1854233,21,17267.1,7781.08,30_1_3_ihn_ST_1.txt
1854234,22,17265.3,7774.55,30_1_3_ihn_ST_1.txt
1854235,23,10268.3,2466.12,30_1_3_ihn_ST_1.txt
1854236,24,7828.79,13295.2,30_1_3_ihn_ST_1.txt
1854237,25,8833.0,12266.2,30_1_3_ihn_ST_1.txt
1854238,26,8843.04,12266.5,30_1_3_ihn_ST_1.txt
1854239,27,8832.48,12255.7,30_1_3_ihn_ST_1.txt
1854240,28,4391.17,6913.76,30_1_3_ihn_ST_1.txt
1854241,29,4376.12,6904.24,30_1_3_ihn_ST_1.txt
1854242,30,13082.1,10955.9,30_1_3_ihn_ST_1.txt
1854243,31,5936.05,11523.1,30_1_3_ihn_ST_1.txt
1854244,32,5794.68,14157.3,30_1_3_ihn_ST_1.txt
1854245,33,10769.0,7696.42,30_1_3_ihn_ST_1.txt
1854246,34,5789.23,14165.0,30_1_3_ihn_ST_1.txt
1854247,35,10762.4,7696.67,30_1_3_ihn_ST_1.txt
1854248,36,5788.69,14160.2,30_1_3_ihn_ST_1.txt
1854249,37,10783.8,7705.14,30_1_3_ihn_ST_1.txt
1854250,38,8131.05,4783.88,30_1_3_ihn_ST_1.txt
1854251,39,16050.5,5617.23,30_1_3_ihn_ST_1.txt
1854252,40,16048.6,5613.03,30_1_3_ihn_ST_1.txt
1854253,41,4718.1,7748.57,30_1_3_ihn_ST_1.txt
1854254,42,7451.78,16038.2,30_1_3_ihn_ST_1.txt
1854255,43,5491.14,8380.97,30_1_3_ihn_ST_1.txt
1854256,44,5476.44,8391.93,30_1_3_ihn_ST_1.txt
1854257,45,8147.81,3537.2,30_1_3_ihn_ST_1.txt
1854258,46,14808.0,6844.97,30_1_3_ihn_ST_1.txt
1854259,47,5670.35,3200.41,30_1_3_ihn_ST_1.txt
1854260,48,5664.08,3209.85,30_1_3_ihn_ST_1.txt
