,index,x,y,file
0,0,1761.17,2096.82,28.1_BLEO_1000.txt
1,1,4198.74,7337.07,28.1_BLEO_1000.txt
2,2,5534.79,4744.2,28.1_BLEO_1000.txt
3,3,18381.0,12932.6,28.1_BLEO_1000.txt
4,4,3018.34,9004.14,28.1_BLEO_1000.txt
5,5,10383.8,11368.5,28.1_BLEO_1000.txt
6,6,5520.63,4743.48,28.1_BLEO_1000.txt
7,7,18358.1,12924.6,28.1_BLEO_1000.txt
8,8,14706.9,17578.0,28.1_BLEO_1000.txt
9,9,3015.46,9008.58,28.1_BLEO_1000.txt
10,10,1741.59,2085.89,28.1_BLEO_1000.txt
11,11,11573.0,3845.96,28.1_BLEO_1000.txt
12,12,14723.6,17562.9,28.1_BLEO_1000.txt
13,13,3018.3,9008.94,28.1_BLEO_1000.txt
14,14,10386.0,11349.7,28.1_BLEO_1000.txt
15,15,8330.57,6678.09,28.1_BLEO_1000.txt
16,16,10968.0,14039.8,28.1_BLEO_1000.txt
17,17,4328.72,10700.0,28.1_BLEO_1000.txt
18,18,10960.5,14064.6,28.1_BLEO_1000.txt
19,19,8338.49,6674.63,28.1_BLEO_1000.txt
20,20,14729.9,17569.1,28.1_BLEO_1000.txt
21,21,7760.38,15360.3,28.1_BLEO_1000.txt
22,22,3019.88,8991.98,28.1_BLEO_1000.txt
23,23,1742.33,999.607,28.1_BLEO_1000.txt
24,24,12622.3,9850.25,28.1_BLEO_1000.txt
25,25,3022.67,9015.68,28.1_BLEO_1000.txt
26,26,1733.24,988.549,28.1_BLEO_1000.txt
27,27,2768.92,1993.96,28.1_BLEO_1000.txt
28,28,12628.9,9852.17,28.1_BLEO_1000.txt
29,29,7134.54,11961.3,28.1_BLEO_1000.txt
30,30,15828.5,138.155,28.1_BLEO_1000.txt
31,31,6747.2,18376.3,28.1_BLEO_1000.txt
32,32,16553.8,8375.32,28.1_BLEO_1000.txt
33,33,2784.72,1996.45,28.1_BLEO_1000.txt
34,34,3111.86,9276.61,28.1_BLEO_1000.txt
35,35,1733.63,995.385,28.1_BLEO_1000.txt
36,36,381.607,11325.2,28.1_BLEO_1000.txt
37,37,12623.3,9845.95,28.1_BLEO_1000.txt
38,38,18309.8,12027.7,28.1_BLEO_1000.txt
39,39,3110.39,9276.14,28.1_BLEO_1000.txt
40,40,6752.36,18374.6,28.1_BLEO_1000.txt
41,41,16584.8,8359.8,28.1_BLEO_1000.txt
42,42,1741.65,985.917,28.1_BLEO_1000.txt
43,43,3106.24,9291.13,28.1_BLEO_1000.txt
44,44,6749.41,18368.4,28.1_BLEO_1000.txt
45,45,3900.98,5415.81,28.1_BLEO_1000.txt
46,46,14412.6,17331.4,28.1_BLEO_1000.txt
47,47,7610.71,14517.5,28.1_BLEO_1000.txt
48,48,18310.1,12038.3,28.1_BLEO_1000.txt
49,49,14969.3,14348.8,28.1_BLEO_1000.txt
50,50,3903.33,5419.67,28.1_BLEO_1000.txt
51,51,11564.2,3048.35,28.1_BLEO_1000.txt
52,52,8127.88,15004.9,28.1_BLEO_1000.txt
53,53,6741.7,18380.9,28.1_BLEO_1000.txt
54,54,11570.0,3049.06,28.1_BLEO_1000.txt
55,55,3907.72,5414.72,28.1_BLEO_1000.txt
56,56,6751.53,18377.3,28.1_BLEO_1000.txt
57,57,17645.7,11697.2,28.1_BLEO_1000.txt
58,58,1724.62,958.142,28.1_BLEO_1000.txt
59,59,12138.0,16461.0,28.1_BLEO_1000.txt
60,60,22514.4,4786.27,28.1_BLEO_1000.txt
61,61,2024.77,1930.93,28.1_BLEO_1000.txt
62,62,20007.4,16817.2,28.1_BLEO_1000.txt
63,63,14971.6,14343.2,28.1_BLEO_1000.txt
64,64,12138.6,16456.2,28.1_BLEO_1000.txt
65,65,2028.27,1925.96,28.1_BLEO_1000.txt
66,66,6761.85,18380.8,28.1_BLEO_1000.txt
67,67,3903.98,5419.34,28.1_BLEO_1000.txt
68,68,17638.5,11693.8,28.1_BLEO_1000.txt
69,69,1748.47,993.287,28.1_BLEO_1000.txt
70,70,1896.98,132.756,28.1_BLEO_1000.txt
71,71,20018.2,16799.2,28.1_BLEO_1000.txt
72,72,1904.89,129.765,28.1_BLEO_1000.txt
73,73,15289.3,14300.5,28.1_BLEO_1000.txt
74,74,3899.92,5419.8,28.1_BLEO_1000.txt
75,75,2039.08,1925.64,28.1_BLEO_1000.txt
76,76,10603.2,12643.2,28.1_BLEO_1000.txt
77,77,7060.24,18841.4,28.1_BLEO_1000.txt
78,78,14263.0,14278.8,28.1_BLEO_1000.txt
79,79,4603.77,11068.0,28.1_BLEO_1000.txt
80,80,15312.6,14385.8,28.1_BLEO_1000.txt
81,81,10608.7,12633.9,28.1_BLEO_1000.txt
82,82,3917.59,5404.87,28.1_BLEO_1000.txt
83,83,9906.03,7990.83,28.1_BLEO_1000.txt
84,84,0.606723,2992.89,28.1_BLEO_1000.txt
85,85,14525.2,12903.6,28.1_BLEO_1000.txt
86,86,7950.04,11942.0,28.1_BLEO_1000.txt
87,87,14642.3,4997.58,28.1_BLEO_1000.txt
88,88,14913.7,15404.4,28.1_BLEO_1000.txt
89,89,237.769,2983.59,28.1_BLEO_1000.txt
90,90,6378.89,7845.96,28.1_BLEO_1000.txt
91,91,14640.7,4999.17,28.1_BLEO_1000.txt
92,92,16763.0,16509.3,28.1_BLEO_1000.txt
93,93,12912.7,9615.58,28.1_BLEO_1000.txt
94,94,11468.6,12525.0,28.1_BLEO_1000.txt
95,95,8329.8,13549.2,28.1_BLEO_1000.txt
96,96,16827.6,14537.4,28.1_BLEO_1000.txt
97,97,6373.57,7835.21,28.1_BLEO_1000.txt
98,98,7474.16,11078.6,28.1_BLEO_1000.txt
99,99,16855.8,14542.9,28.1_BLEO_1000.txt
100,100,2018.52,17705.3,28.1_BLEO_1000.txt
101,101,15837.5,142.643,28.1_BLEO_1000.txt
102,102,16756.6,16518.8,28.1_BLEO_1000.txt
103,103,14632.4,5002.82,28.1_BLEO_1000.txt
104,104,4319.72,10651.2,28.1_BLEO_1000.txt
105,105,16845.2,14533.0,28.1_BLEO_1000.txt
106,106,2020.2,17699.4,28.1_BLEO_1000.txt
107,107,7482.8,11060.9,28.1_BLEO_1000.txt
108,108,12884.8,8510.25,28.1_BLEO_1000.txt
109,109,7974.05,14778.5,28.1_BLEO_1000.txt
110,110,14623.5,4990.77,28.1_BLEO_1000.txt
111,111,10616.4,10778.8,28.1_BLEO_1000.txt
112,112,2024.07,17694.5,28.1_BLEO_1000.txt
