,index,x,y,file
1836823,0,11950.3,3742.52,29.1_control_pri_ST_1.txt
1836824,1,15514.5,7085.12,29.1_control_pri_ST_1.txt
1836825,2,18083.8,4498.05,29.1_control_pri_ST_1.txt
1836826,3,4010.75,11984.9,29.1_control_pri_ST_1.txt
1836827,4,9207.59,3750.73,29.1_control_pri_ST_1.txt
1836828,5,12636.8,4236.43,29.1_control_pri_ST_1.txt
1836829,6,12660.5,4255.25,29.1_control_pri_ST_1.txt
1836830,7,12499.5,20392.5,29.1_control_pri_ST_1.txt
1836831,8,8216.96,6745.55,29.1_control_pri_ST_1.txt
1836832,9,8240.66,6740.9,29.1_control_pri_ST_1.txt
1836833,10,8218.77,6750.35,29.1_control_pri_ST_1.txt
1836834,11,16902.7,17996.6,29.1_control_pri_ST_1.txt
1836835,12,16916.6,17995.0,29.1_control_pri_ST_1.txt
1836836,13,12661.1,4251.24,29.1_control_pri_ST_1.txt
1836837,14,17522.0,7652.09,29.1_control_pri_ST_1.txt
1836838,15,19438.8,10764.0,29.1_control_pri_ST_1.txt
1836839,16,8545.0,18555.3,29.1_control_pri_ST_1.txt
1836840,17,15529.4,7073.57,29.1_control_pri_ST_1.txt
1836841,18,13581.2,12239.7,29.1_control_pri_ST_1.txt
1836842,19,12086.7,11987.3,29.1_control_pri_ST_1.txt
1836843,20,11367.7,9227.89,29.1_control_pri_ST_1.txt
1836844,21,18402.3,10203.8,29.1_control_pri_ST_1.txt
1836845,22,11377.2,9226.02,29.1_control_pri_ST_1.txt
1836846,23,18402.7,10205.3,29.1_control_pri_ST_1.txt
1836847,24,13591.9,12229.0,29.1_control_pri_ST_1.txt
1836848,25,13592.0,12232.6,29.1_control_pri_ST_1.txt
1836849,26,13587.3,12216.6,29.1_control_pri_ST_1.txt
1836850,27,12291.3,7691.8,29.1_control_pri_ST_1.txt
1836851,28,13604.1,12201.7,29.1_control_pri_ST_1.txt
1836852,29,13594.3,12212.5,29.1_control_pri_ST_1.txt
1836853,30,13592.2,12227.9,29.1_control_pri_ST_1.txt
1836854,31,3924.49,8507.96,29.1_control_pri_ST_1.txt
1836855,32,13597.5,12231.1,29.1_control_pri_ST_1.txt
1836856,33,3933.85,8480.57,29.1_control_pri_ST_1.txt
1836857,34,3918.48,8497.88,29.1_control_pri_ST_1.txt
1836858,35,4255.91,11938.1,29.1_control_pri_ST_1.txt
1836859,36,4274.06,11924.3,29.1_control_pri_ST_1.txt
1836860,37,13581.8,12215.6,29.1_control_pri_ST_1.txt
1836861,38,13589.7,12217.5,29.1_control_pri_ST_1.txt
1836862,39,13595.5,12229.2,29.1_control_pri_ST_1.txt
1836863,40,13591.9,12225.8,29.1_control_pri_ST_1.txt
1836864,41,13601.5,12222.7,29.1_control_pri_ST_1.txt
1836865,42,13599.7,12210.7,29.1_control_pri_ST_1.txt
1836866,43,13592.5,12220.3,29.1_control_pri_ST_1.txt
1836867,44,10756.8,2973.17,29.1_control_pri_ST_1.txt
